month,log_biomasa,log_seasonal_mean,residuo_ou,delta_log,delta_log_lag1,delta_log_sq,z_score,es_salto
2015-11,-0.09297736252172026,-1.9127366597082123,1.819759297186492,-0.7606144880201829,-0.7355818320964232,0.578534399386205,1.1022006759657514,0
2015-12,-0.3958709668403951,-2.1774120159275543,1.7815410490871593,-0.30289360431867485,-0.7606144880201829,0.09174453553715796,0.7478448869939959,0
2016-01,-0.4176573574042597,-2.3972465235340255,1.9795891661297658,-0.02178639056386461,-0.30289360431867485,0.00047464681380124895,0.6492772897445167,0
2016-02,-2.2455062106780153,-2.1965283036696674,-0.04897790700834781,-1.8278488532737556,-0.02178639056386461,3.341031430414183,-0.017319496031388274,0
2016-03,-1.7889625578542891,-1.8917288103506313,0.10276625249634219,0.4565436528237261,-1.8278488532737556,0.20843210693363096,0.03917010247064807,0
2016-04,-1.299257082790533,-1.7304673817582232,0.43121029896769025,0.48970547506375617,0.4565436528237261,0.23981145230741913,0.15405651744559068,0
2016-05,-0.9353739248299615,-1.2776179839026194,0.34224405907265787,0.36388315796057147,0.48970547506375617,0.1324109526473582,0.12491816313622832,0
2016-06,0.03791693396768835,-1.3893075586296593,1.4272244925973476,0.9732908587976499,0.36388315796057147,0.9472950958190668,0.44498576592422356,0
2016-07,0.29027406430995134,-1.1969100651285831,1.4871841294385344,0.252357130342263,0.9732908587976499,0.0636841212345819,0.5272585885199584,0
2016-08,0.024448654189174655,-1.077502327774256,1.1019509819634306,-0.2658254101207767,0.252357130342263,0.07066314866587914,0.4643843434048727,0
2016-09,0.2389965490719235,-1.1964691620374177,1.4354657111093412,0.21454789488274884,-0.2658254101207767,0.04603079919861904,0.6525082498060181,0
2016-10,-0.012679116896142779,-1.5136344869673162,1.5009553700711733,-0.2516756659680663,0.21454789488274884,0.06334064084046968,0.8469957662596992,0
2016-11,-1.511023497441965,-1.9127366597082123,0.4017131622662473,-1.498344380545822,-0.2516756659680663,2.2450358827132435,0.24331158504245945,0
2016-12,-1.327421109483901,-2.1774120159275543,0.8499909064436533,0.18360238795806394,-1.498344380545822,0.03370983686390342,0.35680421380185623,0
2017-01,-0.12239863832672304,-2.3972465235340255,2.2748478852073024,1.205022471157178,0.18360238795806394,1.4520791559937518,0.7461179798109798,0
2017-02,-0.15880443941256503,-2.1965283036696674,2.0377238642571025,-0.03640580108584199,1.205022471157178,0.0013253823527018937,0.7205769404162335,0
2017-03,-0.12730081356100448,-1.8917288103506313,1.7644279967896268,0.03150362585156055,-0.03640580108584199,0.0009924784417951144,0.6725245278238587,0
2017-04,0.5443541325074872,-1.7304673817582232,2.27482151426571,0.6716549460684917,0.03150362585156055,0.45112036657826854,0.8127150050382703,0
2017-05,0.7848400380328107,-1.2776179839026194,2.06245802193543,0.24048590552532345,0.6716549460684917,0.0578334707563348,0.7527916433198233,0
2017-06,1.536624081938065,-1.3893075586296593,2.9259316405677245,0.7517840439052543,0.24048590552532345,0.5651792486705374,0.9122586803078863,0
2017-07,1.4159475396967078,-1.1969100651285831,2.612857604825291,-0.12067654224135715,0.7517840439052543,0.014562827847330057,0.9263490548705193,0
2017-08,1.2456500118319398,-1.077502327774256,2.323152339606196,-0.17029752786476804,-0.12067654224135715,0.029001247996851446,0.9790231975067286,0
2017-09,1.2191326957899937,-1.1964691620374177,2.4156018578274114,-0.02651731604194607,-0.17029752786476804,0.0007031680500684505,1.0980409551273975,0
2017-10,0.10921071519558473,-1.5136344869673162,1.622845202162901,-1.109921980594409,-0.02651731604194607,1.2319268030066155,0.9157787386187664,0
2017-11,0.15950080667757574,-1.9127366597082123,2.072237466385788,0.05029009148199101,-1.109921980594409,0.002529093301267025,1.2551228834183017,0
2017-12,0.8444078694703164,-2.1774120159275543,3.021819885397871,0.6849070627927407,0.05029009148199101,0.46909768466337926,1.2684818864373077,0
2018-01,1.6436468717846884,-2.3972465235340255,4.040893395318713,0.799239002314372,0.6849070627927407,0.6387829828204726,1.3253559661515477,0
2018-02,2.2389330114805968,-2.1965283036696674,4.435461315150264,0.5952861396959084,0.799239002314372,0.35436558811405655,1.5684613601807853,1
2018-03,2.119736424604561,-1.8917288103506313,4.0114652349551925,-0.11919658687603585,0.5952861396959084,0.014207826322896362,1.5289990682128844,1
2018-04,2.1977583231785847,-1.7304673817582232,3.928225704936808,0.07802189857402375,-0.11919658687603585,0.00608741665709525,1.4034191049972098,0
2018-05,2.3906626486784512,-1.2776179839026194,3.6682806325810704,0.19290432549986658,0.07802189857402375,0.037212078796558475,1.3389125869178242,0
2018-06,2.645242449900913,-1.3893075586296593,4.034550008530572,0.2545798012224618,0.19290432549986658,0.06481087519046817,1.2579081532144496,0
2018-07,2.374194517306186,-1.1969100651285831,3.571104582434769,-0.27104793259472704,0.2545798012224618,0.07346698176387569,1.2660809944916323,0
2018-08,1.779185937120419,-1.077502327774256,2.856688264894675,-0.595008580185767,-0.27104793259472704,0.3540352104946823,1.203865984893277,0
2018-09,1.3446136213997497,-1.1964691620374177,2.5410827834371674,-0.43457231572066934,-0.595008580185767,0.1888530975908251,1.1550798230850206,0
2018-10,0.8186598740873733,-1.5136344869673162,2.3322943610546893,-0.5259537473123764,-0.43457231572066934,0.2766273443119311,1.316124042642933,0
2018-11,0.8119213819145994,-1.9127366597082123,2.7246580416228117,-0.006738492172773891,-0.5259537473123764,4.5407276762534996e-05,1.650284155654691,1
2018-12,1.377094628435059,-2.1774120159275543,3.554506644362613,0.5651732465204595,-0.006738492172773891,0.31942079858247613,1.4920900201175866,0
2019-01,1.483915705483994,-2.3972465235340255,3.8811622290180194,0.10682107704893506,0.5651732465204595,0.011410742501894522,1.2729663994081586,0
2019-02,1.0626073401133758,-2.1965283036696674,3.2591356437830434,-0.4213083653706182,0.10682107704893506,0.17750073873126235,1.1524907921981173,0
2019-03,0.890173881660346,-1.8917288103506313,2.781902692010977,-0.17243345845302982,-0.4213083653706182,0.029733297594072762,1.0603423873349884,0
2019-04,1.2650530960197461,-1.7304673817582232,2.995520477777969,0.3748792143594002,-0.17243345845302982,0.14053442535872113,1.0701958043400155,0
2019-05,1.5565148603702015,-1.2776179839026194,2.834132844272821,0.29146176435045534,0.3748792143594002,0.08494996007828036,1.0344508826534635,0
2019-06,1.8688465497178501,-1.3893075586296593,3.2581541083475094,0.31233168934764866,0.29146176435045534,0.0975510841707561,1.0158403313018274,0
2019-07,1.6971583671218873,-1.1969100651285831,2.8940684322504704,-0.17168818259596286,0.31233168934764866,0.029476832043104684,1.0260480907933323,0
2019-08,1.3728295526230827,-1.077502327774256,2.4503318803973384,-0.3243288144988046,-0.17168818259596286,0.10518917991419999,1.0326192181206364,0
2019-09,0.7638037983739417,-1.1964691620374177,1.9602729604113596,-0.609025754249141,-0.3243288144988046,0.37091236933873506,0.891065713824388,0
2019-10,-0.39988861566152056,-1.5136344869673162,1.1137458713057957,-1.1636924140354623,-0.609025754249141,1.3541800344836818,0.6284917303307272,0
2019-11,-1.4020403108785822,-1.9127366597082123,0.5106963488296301,-1.0021516952170617,-1.1636924140354623,1.0043080202264305,0.3093210523850802,0
2019-12,-1.3983898462281237,-2.1774120159275543,0.7790221696994306,0.003650464650458485,-1.0021516952170617,1.3325892164246987e-05,0.32701337236276384,0
2020-01,-0.34805053680138204,-2.3972465235340255,2.0491959867326432,1.0503393094267417,0.003650464650458485,1.1032126649270446,0.6721073438800053,0
2020-02,0.1502939179409806,-2.1965283036696674,2.346822221610648,0.49834445474236266,1.0503393094267417,0.24834719557246274,0.8298798506565778,0
2020-03,0.9606020575250896,-1.8917288103506313,2.852330867875721,0.8103081395841091,0.49834445474236266,0.65659928107626,1.0871865973594905,0
2020-04,1.2174915490972227,-1.7304673817582232,2.947958930855446,0.25688949157213303,0.8103081395841091,0.06599221088018901,1.0532037095297802,0
2020-05,1.6913956971584863,-1.2776179839026194,2.9690136810611056,0.4739041480612636,0.25688949157213303,0.22458514154967202,1.0836820261231968,0
2020-06,2.1757786611435797,-1.3893075586296593,3.5650862197732387,0.4843829639850934,0.4739041480612636,0.2346268557989843,1.1115368537465622,0
2020-07,1.6298763035756227,-1.1969100651285831,2.826786368704206,-0.5459023575679569,0.4843829639850934,0.2980093839982535,1.002194255107561,0
2020-08,0.9429336769105586,-1.077502327774256,2.0204360046848144,-0.6869426266650641,-0.5459023575679569,0.47189017232949765,0.8514524355297132,0
2020-09,1.0378948707696531,-1.1964691620374177,2.234364032807071,0.09496119385909452,-0.6869426266650641,0.00901762833914453,1.0156571161492587,0
2020-10,0.2751483939272205,-1.5136344869673162,1.7887828808945367,-0.7627464768424326,0.09496119385909452,0.5817821879355435,1.0094181060184733,0
2020-11,0.12192322085184906,-1.9127366597082123,2.0346598805600613,-0.15322517307537145,-0.7627464768424326,0.023477953663977535,1.23236270817847,0
2020-12,0.8293018287072671,-2.1774120159275543,3.006713844634821,0.7073786078554181,-0.15322517307537145,0.5003844948514693,1.2621407609531894,0
2021-01,1.3497439473990254,-2.3972465235340255,3.746990470933051,0.5204421186917583,0.7073786078554181,0.2708599989083662,1.2289599575968102,0
2021-02,1.018344633634936,-2.1965283036696674,3.2148729373046034,-0.3313993137640894,0.5204421186917583,0.10982550516330936,1.136838678499972,0
2021-03,1.5201520855032629,-1.8917288103506313,3.411880895853894,0.5018074518683269,-0.3313993137640894,0.2518107187505832,1.3004631487656944,0
2021-04,1.7726605879881427,-1.7304673817582232,3.503127969746366,0.2525085024848799,0.5018074518683269,0.0637605438271566,1.251546395059096,0
2021-05,2.362913226706499,-1.2776179839026194,3.6405312106091188,0.5902526387183564,0.2525085024848799,0.3483981775139826,1.3287841223647188,0
2021-06,2.552658860470171,-1.3893075586296593,3.9419664190998303,0.18974563376367204,0.5902526387183564,0.03600340553237756,1.2290420710609145,0
2021-07,2.286708889199811,-1.1969100651285831,3.483618954328394,-0.26594997127036013,0.18974563376367204,0.07072938721870538,1.23506429126164,0
2021-08,1.9534839292867188,-1.077502327774256,3.0309862570609747,-0.3332249599130923,-0.26594997127036013,0.11103887390908197,1.2773186701522123,0
2021-09,1.4920230065351643,-1.1964691620374177,2.6884921685725818,-0.4614609227515545,-0.3332249599130923,0.21294618322671613,1.2220865367635778,0
2021-10,0.32618621959257565,-1.5136344869673162,1.839820706559892,-1.1658367869425885,-0.4614609227515545,1.3591754137886185,1.0382189771966794,0
2021-11,-0.24578844028197966,-1.9127366597082123,1.6669482194262326,-0.5719746598745553,-1.1658367869425885,0.32715501153861326,1.009645317978122,0
2021-12,0.2955229298264841,-2.1774120159275543,2.472934945754038,0.5413113701084638,-0.5719746598745553,0.2930179994087022,1.0380741751634228,0
2022-01,1.066098112075932,-2.3972465235340255,3.4633446356099578,0.770575182249448,0.5413113701084638,0.59378611149877,1.1359281293988652,0
2022-02,0.9305633552979663,-2.1965283036696674,3.127091658967634,-0.13553475677796578,0.770575182249448,0.01836967029486234,1.1057975909024924,0
2022-03,1.0382777122050426,-1.8917288103506313,2.930006522555674,0.10771435690707631,-0.13553475677796578,0.011602382683905019,1.1167932364981197,0
2022-04,2.432449441756794,-1.7304673817582232,4.162916823515017,1.3941717295517513,0.10771435690707631,1.9437148114813214,1.4872661199922719,0
2022-05,2.767868815205618,-1.2776179839026194,4.045486799108238,0.3354193734488242,1.3941717295517513,0.1125061560848018,1.4765918254527683,0
2022-06,3.0687924108755453,-1.3893075586296593,4.458099969505205,0.3009235956699272,0.3354193734488242,0.09055501043091783,1.389964255648956,0
2022-07,2.6198398157674423,-1.1969100651285831,3.816749880896025,-0.44895259510810304,0.3009235956699272,0.2015584326543003,1.3531708112664682,0
2022-08,2.096947658667503,-1.077502327774256,3.1744499864417586,-0.5228921570999394,-0.44895259510810304,0.27341620795662774,1.3377771758946397,0
2022-09,1.899393644939304,-1.1964691620374177,3.095862806976722,-0.1975540137281988,-0.5228921570999394,0.039027588340121364,1.4072617730860277,0
2022-10,0.9919232779202615,-1.5136344869673162,2.5055577648875778,-0.9074703670190426,-0.1975540137281988,0.8235024670176759,1.4138973491785178,0
2022-11,0.08302050898415997,-1.9127366597082123,1.9957571686923723,-0.9089027689361016,-0.9074703670190426,0.8261042433797124,1.2087999241422727,0
2022-12,1.3760417775367968,-2.1774120159275543,3.5534537934643513,1.2930212685526368,-0.9089027689361016,1.6719040009294701,1.491648060522305,0
2023-01,2.1274494718193635,-2.3972465235340255,4.5246959953533885,0.7514076942825667,1.2930212685526368,0.5646135230270433,1.4840363864611792,0
2023-02,1.776128626286802,-2.1965283036696674,3.9726569299564694,-0.3513208455325616,0.7514076942825667,0.12342633650571401,1.404805148589162,0
2023-03,2.539016319401406,-1.8917288103506313,4.4307451297520375,0.762887693114604,-0.3513208455325616,0.5819976323057222,1.6888106410213755,1
2023-04,2.381889159342226,-1.7304673817582232,4.112356541100449,-0.15712716005918015,0.762887693114604,0.024688944428263217,1.4692026807643568,0
2023-05,2.2165608994071757,-1.2776179839026194,3.494178883309795,-0.16532825993505007,-0.15712716005918015,0.027333433533151482,1.2753659156426487,0
2023-06,2.161967852515529,-1.3893075586296593,3.5512754111451885,-0.05459304689164668,-0.16532825993505007,0.0029804007689135333,1.1072308645435591,0
2023-07,1.6024857562024077,-1.1969100651285831,2.799395821330991,-0.5594820963131213,-0.05459304689164668,0.31302021609492475,0.9924833517561092,0
2023-08,1.5588356547989082,-1.077502327774256,2.6363379825731643,-0.043650101403499564,-0.5594820963131213,0.0019053313525357945,1.1110059368059937,0
2023-09,0.9751715947148725,-1.1964691620374177,2.17164075675229,-0.5836640600840357,-0.043650101403499564,0.34066373503378083,0.9871454946149653,0
2023-10,-0.10522270607361658,-1.5136344869673162,1.4084117808936996,-1.080394300788489,-0.5836640600840357,1.1672518451762481,0.7947730088141661,0
2023-11,0.4882744092109112,-1.9127366597082123,2.4010110689191233,0.5934971152845278,-1.080394300788489,0.35223882585105604,1.454256080601138,0
2023-12,1.77829701697911,-2.1774120159275543,3.955709032906664,1.2900226077681987,0.5934971152845278,1.6641583285530637,1.6605044134183655,1
2024-01,1.8666634522126053,-2.3972465235340255,4.263909975746631,0.08836643523349541,1.2900226077681987,0.007808626875875539,1.3985022549804675,0
2024-02,1.924052611000099,-2.1965283036696674,4.120580914669766,0.05738915878749373,0.08836643523349541,0.003293515546336169,1.4571138122842524,0
